id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1,city,state_id,state_name,population,density
15809,M,0,91209,16,3,179,5,8,0,0,0,0,International,International,International,International,International
15810,M,0,91209,16,3,69.5,4,18,1,0,0,0,International,International,International,International,International
15811,M,0,91214,16,1,24.5,4,20,1,0,0,0,La Crescenta,CA,California,32344,1715.8
15812,M,0,91214,16,4,133,20,9,0,0,0,0,La Crescenta,CA,California,32344,1715.8
15813,M,0,91214,16,1,166.5,2,6,0,0,0,0,La Crescenta,CA,California,32344,1715.8
15814,M,0,91214,16,2,99,32,2,0,0,0,0,La Crescenta,CA,California,32344,1715.8
15815,M,0,91301,16,1,69.5,2,5,0,0,0,0,Agoura Hills,CA,California,25244,294.3
15816,M,0,91301,16,4,172.5,8,26,1,0,0,0,Agoura Hills,CA,California,25244,294.3
15817,M,0,91301,16,3,79,36,11,0,1,0,0,Agoura Hills,CA,California,25244,294.3
15818,M,0,91301,16,1,122,14,14,0,0,0,0,Agoura Hills,CA,California,25244,294.3
15819,U,1,91301,16,1,119.5,32,4,0,0,0,0,Agoura Hills,CA,California,25244,294.3
15820,U,1,91301,16,2,54,26,28,0,0,1,0,Agoura Hills,CA,California,25244,294.3
15821,M,0,91301,16,1,35.5,16,7,0,0,0,0,Agoura Hills,CA,California,25244,294.3
15822,M,0,91301,16,2,56.5,6,13,0,0,0,0,Agoura Hills,CA,California,25244,294.3
15823,M,0,91302,16,1,139.5,24,6,0,0,0,0,Calabasas,CA,California,26318,370.2
15824,M,0,91302,16,1,51.5,13,33,1,0,0,0,Calabasas,CA,California,26318,370.2
15825,M,1,91302,16,1,22.5,9,3,0,0,0,0,Calabasas,CA,California,26318,370.2
15826,M,1,91302,16,1,13,24,14,0,0,0,0,Calabasas,CA,California,26318,370.2
15827,M,0,91302,16,5,217.5,34,10,0,0,0,0,Calabasas,CA,California,26318,370.2
15828,M,0,91302,16,3,211.5,21,35,0,1,1,0,Calabasas,CA,California,26318,370.2
15829,M,0,91303,16,2,24,2,7,0,0,0,0,Canoga Park,CA,California,30611,5587
15830,M,0,91303,16,1,49.5,15,25,1,0,0,0,Canoga Park,CA,California,30611,5587
15831,F,0,91304,16,5,491.5,26,26,0,0,1,0,Canoga Park,CA,California,54369,2159.1
15832,F,0,91304,16,2,63.5,13,2,0,0,0,0,Canoga Park,CA,California,54369,2159.1
15833,F,0,91304,16,1,59.5,16,34,0,0,1,0,Canoga Park,CA,California,54369,2159.1
15834,F,0,91304,16,5,262.5,4,16,0,0,0,0,Canoga Park,CA,California,54369,2159.1
15835,M,0,91306,16,1,9.5,36,10,0,0,0,0,Winnetka,CA,California,49460,4593.3
15836,M,0,91306,16,1,19.5,9,8,0,0,0,0,Winnetka,CA,California,49460,4593.3
15837,M,1,91306,16,1,48,30,6,0,0,0,0,Winnetka,CA,California,49460,4593.3
15838,M,1,91306,16,2,19,10,3,0,0,0,0,Winnetka,CA,California,49460,4593.3
15839,M,0,91307,16,1,24.5,10,22,0,0,1,0,West Hills,CA,California,25368,1203.3
15840,M,0,91307,16,2,49,21,26,1,0,0,0,West Hills,CA,California,25368,1203.3
15841,M,0,91307,16,2,188.5,11,7,0,0,0,0,West Hills,CA,California,25368,1203.3
15842,M,0,91307,16,1,49.5,3,20,1,0,0,0,West Hills,CA,California,25368,1203.3
15843,M,0,91311,16,3,24,6,22,1,0,0,0,Chatsworth,CA,California,40196,476.6
15844,M,0,91311,16,1,7,19,32,1,0,0,0,Chatsworth,CA,California,40196,476.6
15845,F,0,91311,16,1,69.5,31,3,0,0,0,0,Chatsworth,CA,California,40196,476.6
15846,F,0,91311,16,1,19.5,31,14,0,0,0,0,Chatsworth,CA,California,40196,476.6
15847,U,1,91311,16,4,148,7,14,0,0,0,0,Chatsworth,CA,California,40196,476.6
15848,U,1,91311,16,1,29.5,15,7,0,0,0,0,Chatsworth,CA,California,40196,476.6
15849,M,0,91313,16,3,193.5,11,21,1,0,0,0,International,International,International,International,International
15850,M,0,91313,16,1,22,13,12,0,0,0,0,International,International,International,International,International
15851,F,0,91316,16,1,110,28,31,1,0,0,0,Encino,CA,California,28497,2016.1
15852,F,0,91316,16,3,245,33,16,0,1,1,0,Encino,CA,California,28497,2016.1
15853,M,0,91316,16,2,88,16,22,0,0,1,0,Encino,CA,California,28497,2016.1
15854,M,0,91316,16,1,24.5,34,18,1,0,0,0,Encino,CA,California,28497,2016.1
15855,M,0,91320,16,2,84,19,22,0,0,1,0,Newbury Park,CA,California,44138,844.7
15856,M,0,91320,16,4,350,24,21,0,0,1,0,Newbury Park,CA,California,44138,844.7
15857,F,1,91320,16,4,82,6,30,1,0,0,0,Newbury Park,CA,California,44138,844.7
15858,F,1,91320,16,1,14.5,18,30,1,0,0,0,Newbury Park,CA,California,44138,844.7
15859,M,0,91320,16,1,9.5,23,18,1,0,0,0,Newbury Park,CA,California,44138,844.7
15860,M,0,91320,16,1,49.5,13,29,0,0,1,0,Newbury Park,CA,California,44138,844.7
15861,M,0,91321,16,4,147.5,17,21,1,0,0,0,Newhall,CA,California,34305,496.8
15862,M,0,91321,16,3,192.5,32,19,0,0,0,0,Newhall,CA,California,34305,496.8
15863,U,0,91324,16,2,31.5,13,17,0,0,0,0,Northridge,CA,California,29744,2697.3
15864,U,0,91324,16,1,44.5,12,25,0,0,1,0,Northridge,CA,California,29744,2697.3
15865,M,0,91324,16,2,99,6,14,0,0,0,0,Northridge,CA,California,29744,2697.3
15866,M,0,91324,16,2,129,15,25,1,0,0,0,Northridge,CA,California,29744,2697.3
15867,M,0,91325,16,1,97,6,13,0,0,0,0,Northridge,CA,California,35537,2849.2
15868,M,0,91325,16,2,69,1,15,0,0,0,0,Northridge,CA,California,35537,2849.2
15869,M,0,91325,16,3,188.5,13,18,0,0,1,0,Northridge,CA,California,35537,2849.2
15870,M,0,91325,16,1,184.5,12,3,0,0,0,0,Northridge,CA,California,35537,2849.2
15871,M,0,91326,16,2,38,7,5,0,0,0,0,Porter Ranch,CA,California,36503,1740.1
15872,M,0,91326,16,4,72.5,16,5,0,0,0,0,Porter Ranch,CA,California,36503,1740.1
15873,F,0,91326,16,1,54.5,22,29,0,0,1,0,Porter Ranch,CA,California,36503,1740.1
15874,F,0,91326,16,1,19.5,25,22,0,0,1,0,Porter Ranch,CA,California,36503,1740.1
15875,M,1,91331,16,3,33.5,23,26,0,0,1,0,Pacoima,CA,California,99804,4123.7
15876,M,1,91331,16,1,147,7,6,0,0,0,0,Pacoima,CA,California,99804,4123.7
15877,M,0,91335,16,2,49.5,24,36,0,0,1,0,Reseda,CA,California,77158,4536.9
15878,M,0,91335,16,1,35.5,29,3,0,0,0,0,Reseda,CA,California,77158,4536.9
15879,M,0,91335,16,5,59.5,5,22,0,0,1,0,Reseda,CA,California,77158,4536.9
15880,M,0,91335,16,3,150,34,3,0,0,0,0,Reseda,CA,California,77158,4536.9
15881,U,1,91340,16,2,9,31,23,1,0,0,0,San Fernando,CA,California,34822,3918.6
15882,U,1,91340,16,4,203.5,11,10,0,0,0,0,San Fernando,CA,California,34822,3918.6
15883,M,1,91342,16,3,86.5,22,10,0,0,0,0,Sylmar,CA,California,92580,786.6
15884,M,1,91342,16,1,39.5,34,1,0,0,0,0,Sylmar,CA,California,92580,786.6
15885,U,0,91342,16,1,87,10,27,1,0,0,0,Sylmar,CA,California,92580,786.6
15886,U,0,91342,16,5,161,32,18,1,0,0,0,Sylmar,CA,California,92580,786.6
15887,M,0,91343,16,1,24.5,1,11,0,0,0,0,North Hills,CA,California,63193,4119.3
15888,M,0,91343,16,1,39.5,12,7,0,0,0,0,North Hills,CA,California,63193,4119.3
15889,M,0,91344,16,1,2,27,6,0,0,0,0,Granada Hills,CA,California,53862,1438
15890,M,0,91344,16,1,89.5,21,25,0,0,1,0,Granada Hills,CA,California,53862,1438
15891,M,0,91344,16,2,77,2,25,1,0,0,0,Granada Hills,CA,California,53862,1438
15892,M,0,91344,16,3,199.5,6,7,0,0,0,0,Granada Hills,CA,California,53862,1438
15893,M,1,91344,16,2,42,12,6,0,0,0,0,Granada Hills,CA,California,53862,1438
15894,M,1,91344,16,2,45.5,8,21,0,1,1,0,Granada Hills,CA,California,53862,1438
15895,M,0,91345,16,1,35.5,17,16,0,0,0,0,Mission Hills,CA,California,18481,2199.6
15896,M,0,91345,16,2,25.5,18,18,0,0,0,0,Mission Hills,CA,California,18481,2199.6
15897,M,0,91350,16,2,69,11,35,0,0,1,0,Santa Clarita,CA,California,42970,1045.7
15898,M,0,91350,16,2,39,21,1,0,0,0,0,Santa Clarita,CA,California,42970,1045.7
15899,M,0,91350,16,1,44.5,4,14,0,0,0,0,Santa Clarita,CA,California,42970,1045.7
15900,M,0,91350,16,2,32,12,11,0,0,0,0,Santa Clarita,CA,California,42970,1045.7
15901,F,1,91351,16,1,24.5,25,8,0,0,0,0,Canyon Country,CA,California,32677,1452.5
15902,F,1,91351,16,3,81.5,8,32,0,0,1,0,Canyon Country,CA,California,32677,1452.5
15903,F,0,91351,16,2,92.5,4,2,0,0,0,0,Canyon Country,CA,California,32677,1452.5
15904,F,0,91351,16,4,199.5,1,11,0,0,0,0,Canyon Country,CA,California,32677,1452.5
15905,F,0,91351,16,1,9.5,24,8,0,0,0,0,Canyon Country,CA,California,32677,1452.5
15906,F,0,91351,16,1,9.5,9,2,0,0,0,0,Canyon Country,CA,California,32677,1452.5
15907,M,1,91352,16,3,218.5,18,11,0,0,0,0,Sun Valley,CA,California,45601,1517.8
15908,M,1,91352,16,1,7,18,17,0,0,0,0,Sun Valley,CA,California,45601,1517.8
15909,F,0,91354,16,1,59.5,10,1,0,0,0,0,Valencia,CA,California,33039,1741
15910,F,0,91354,16,1,14.5,4,5,0,0,0,0,Valencia,CA,California,33039,1741
15911,M,0,91355,16,2,123,31,29,1,0,0,0,Valencia,CA,California,30289,889.1
15912,M,0,91355,16,3,52,2,31,0,0,1,0,Valencia,CA,California,30289,889.1
15913,F,0,91355,16,1,12,13,12,0,0,0,0,Valencia,CA,California,30289,889.1
15914,F,0,91355,16,2,118.5,4,10,0,0,0,0,Valencia,CA,California,30289,889.1
15915,M,0,91355,16,2,56.5,30,20,1,0,0,0,Valencia,CA,California,30289,889.1
15916,M,0,91355,16,3,189.5,13,5,0,0,0,0,Valencia,CA,California,30289,889.1
15917,M,0,91356,16,1,34.5,1,31,0,0,1,0,Tarzana,CA,California,30599,1611
15918,M,0,91356,16,1,33.5,5,1,0,0,0,0,Tarzana,CA,California,30599,1611
15919,F,1,91356,16,1,39.5,15,18,1,0,0,0,Tarzana,CA,California,30599,1611
15920,F,1,91356,16,1,14.5,3,34,1,0,0,0,Tarzana,CA,California,30599,1611
15921,M,0,91359,16,4,624,3,20,1,0,0,0,International,International,International,International,International
15922,M,0,91359,16,1,19.5,26,2,0,0,0,0,International,International,International,International,International
15923,F,0,91360,16,5,198.5,14,15,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15924,F,0,91360,16,2,29,18,13,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15925,M,0,91360,16,3,237,14,32,1,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15926,M,0,91360,16,2,102.5,14,29,1,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15927,M,1,91360,16,1,59.5,15,3,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15928,M,1,91360,16,5,315,13,7,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15929,M,0,91360,16,1,3.5,14,2,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15930,M,0,91360,16,4,95.5,11,3,0,0,0,0,Thousand Oaks,CA,California,42444,1066.7
15931,U,1,91361,16,4,192.5,31,16,0,0,1,1,Westlake Village,CA,California,18753,250.8
15932,U,1,91361,16,3,61,17,36,0,0,1,0,Westlake Village,CA,California,18753,250.8
15933,M,0,91361,16,1,49.5,33,8,0,0,0,0,Westlake Village,CA,California,18753,250.8
15934,M,0,91361,16,1,13.5,18,16,1,0,0,0,Westlake Village,CA,California,18753,250.8
15935,M,1,91362,16,1,7,14,26,1,0,0,0,Thousand Oaks,CA,California,36770,747.6
15936,M,1,91362,16,1,11,4,14,0,0,0,0,Thousand Oaks,CA,California,36770,747.6
15937,F,0,91362,16,2,17,5,3,0,0,0,0,Thousand Oaks,CA,California,36770,747.6
15938,F,0,91362,16,1,17,22,16,0,0,0,0,Thousand Oaks,CA,California,36770,747.6
15939,F,0,91362,16,2,45,2,30,1,0,0,1,Thousand Oaks,CA,California,36770,747.6
15940,F,0,91362,16,1,29.5,22,14,0,0,0,0,Thousand Oaks,CA,California,36770,747.6
15941,M,0,91362,16,1,84.5,28,32,1,0,0,0,Thousand Oaks,CA,California,36770,747.6
15942,M,0,91362,16,1,80.5,4,18,1,0,0,1,Thousand Oaks,CA,California,36770,747.6
15943,M,0,91364,16,1,83.5,13,10,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15944,M,0,91364,16,1,29.5,2,12,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15945,F,1,91364,16,1,9.5,25,10,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15946,F,1,91364,16,1,265,8,10,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15947,U,0,91364,16,5,95.5,4,27,0,0,1,0,Woodland Hills,CA,California,28765,1473.1
15948,U,0,91364,16,1,44.5,15,2,0,0,0,1,Woodland Hills,CA,California,28765,1473.1
15949,M,0,91364,16,1,89.5,33,7,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15950,M,0,91364,16,1,19.5,33,9,0,0,0,0,Woodland Hills,CA,California,28765,1473.1
15951,F,0,91367,16,5,146.5,13,12,0,1,0,0,Woodland Hills,CA,California,44862,2313.4
15952,F,0,91367,16,2,49.5,20,35,1,0,0,0,Woodland Hills,CA,California,44862,2313.4
15953,M,0,91367,16,2,176,2,3,0,0,0,0,Woodland Hills,CA,California,44862,2313.4
15954,M,0,91367,16,2,101.5,19,30,0,0,1,0,Woodland Hills,CA,California,44862,2313.4
15955,M,0,91367,16,2,69.5,5,21,1,0,0,0,Woodland Hills,CA,California,44862,2313.4
15956,M,0,91367,16,3,136,18,23,0,1,1,0,Woodland Hills,CA,California,44862,2313.4
15957,F,0,91367,16,2,55.5,6,7,0,0,0,0,Woodland Hills,CA,California,44862,2313.4
15958,F,0,91367,16,2,164,22,10,0,0,0,0,Woodland Hills,CA,California,44862,2313.4
15959,M,0,91381,16,5,245,11,2,0,1,0,0,Stevenson Ranch,CA,California,20864,203.8
15960,M,0,91381,16,1,8.5,6,4,0,0,0,0,Stevenson Ranch,CA,California,20864,203.8
15961,M,1,91392,16,1,199.5,16,21,0,0,1,0,International,International,International,International,International
15962,M,1,91392,16,1,43.5,20,19,0,0,1,0,International,International,International,International,International
15963,M,0,91401,16,3,268.5,4,3,0,0,0,0,Van Nuys,CA,California,39179,4274.6
15964,M,0,91401,16,1,99.5,23,5,0,0,0,0,Van Nuys,CA,California,39179,4274.6
15965,F,0,91402,16,1,24.5,25,30,0,0,1,0,Panorama City,CA,California,67937,7039.7
15966,F,0,91402,16,1,179.5,19,6,0,0,0,0,Panorama City,CA,California,67937,7039.7
15967,F,0,91403,16,1,44.5,21,14,0,0,0,0,Sherman Oaks,CA,California,25887,2786.3
15968,F,0,91403,16,4,258,8,18,0,0,1,0,Sherman Oaks,CA,California,25887,2786.3
15969,M,1,91403,16,4,192.5,31,11,0,0,0,0,Sherman Oaks,CA,California,25887,2786.3
15970,M,1,91403,16,2,69.5,7,15,0,0,0,0,Sherman Oaks,CA,California,25887,2786.3
15971,M,0,91403,16,1,71.5,29,12,0,0,0,0,Sherman Oaks,CA,California,25887,2786.3
15972,M,0,91403,16,1,79.5,26,30,0,0,1,0,Sherman Oaks,CA,California,25887,2786.3
15973,M,0,91405,16,4,74.5,2,2,0,0,0,0,Van Nuys,CA,California,55451,6300.1
15974,M,0,91405,16,2,16.5,13,29,1,0,0,0,Van Nuys,CA,California,55451,6300.1
15975,M,0,91406,16,4,335.5,4,3,0,0,0,0,Van Nuys,CA,California,53276,2552.5
15976,M,0,91406,16,5,160.5,27,14,0,0,0,0,Van Nuys,CA,California,53276,2552.5
15977,F,1,91406,16,5,145.5,31,26,0,0,1,0,Van Nuys,CA,California,53276,2552.5
15978,F,1,91406,16,1,26.5,29,25,0,0,1,0,Van Nuys,CA,California,53276,2552.5
15979,M,0,91406,16,1,41.5,2,4,0,0,0,0,Van Nuys,CA,California,53276,2552.5
15980,M,0,91406,16,1,65,16,25,1,0,0,0,Van Nuys,CA,California,53276,2552.5
15981,F,0,91411,16,2,141,1,2,0,0,0,0,Van Nuys,CA,California,23689,4686.4
15982,F,0,91411,16,3,314.5,19,23,1,0,0,0,Van Nuys,CA,California,23689,4686.4
15983,M,0,91423,16,1,69.5,1,1,0,0,0,0,Sherman Oaks,CA,California,31787,3021.3
15984,M,0,91423,16,2,59,14,24,0,0,1,0,Sherman Oaks,CA,California,31787,3021.3
15985,M,0,91423,16,2,116.5,11,21,1,0,0,0,Sherman Oaks,CA,California,31787,3021.3
15986,M,0,91423,16,1,53.5,25,6,0,0,0,0,Sherman Oaks,CA,California,31787,3021.3
15987,M,1,91423,16,1,103,5,9,0,0,0,0,Sherman Oaks,CA,California,31787,3021.3
15988,M,1,91423,16,1,96,25,12,0,0,0,0,Sherman Oaks,CA,California,31787,3021.3
15989,M,0,91436,16,2,44,3,1,0,0,0,0,Encino,CA,California,16190,1197.4
15990,M,0,91436,16,3,138,19,23,1,0,0,0,Encino,CA,California,16190,1197.4
15991,U,1,91436,16,1,4.5,2,12,0,0,0,0,Encino,CA,California,16190,1197.4
15992,U,1,91436,16,1,79.5,2,12,0,0,0,0,Encino,CA,California,16190,1197.4
15993,M,0,91436,16,1,24.5,13,27,1,0,0,0,Encino,CA,California,16190,1197.4
15994,M,0,91436,16,2,49,19,14,0,0,0,0,Encino,CA,California,16190,1197.4
15995,F,0,91501,16,2,64.5,16,3,0,0,0,0,Burbank,CA,California,18951,2682.1
15996,F,0,91501,16,1,19.5,9,2,0,0,0,0,Burbank,CA,California,18951,2682.1
15997,M,0,91504,16,5,151.5,11,16,0,0,0,0,Burbank,CA,California,27479,1138.4
15998,M,0,91504,16,2,49,24,3,0,1,0,0,Burbank,CA,California,27479,1138.4
15999,M,0,91504,16,2,79,16,7,0,0,0,0,Burbank,CA,California,27479,1138.4
16000,M,0,91504,16,1,22,9,5,0,0,0,0,Burbank,CA,California,27479,1138.4
16001,U,1,91505,16,1,7,7,20,0,0,1,0,Burbank,CA,California,32156,2319.1
16002,U,1,91505,16,1,24.5,22,12,0,0,0,0,Burbank,CA,California,32156,2319.1
16003,M,1,91505,16,4,313,10,24,1,0,0,0,Burbank,CA,California,32156,2319.1
16004,M,1,91505,16,2,75,22,32,1,0,0,0,Burbank,CA,California,32156,2319.1
16005,F,0,91506,16,1,148.5,26,6,0,0,0,0,Burbank,CA,California,19559,3116.4
16006,F,0,91506,16,1,64.5,14,14,0,0,0,0,Burbank,CA,California,19559,3116.4
16007,U,0,91510,16,1,14.5,23,21,1,0,0,0,International,International,International,International,International
16008,U,0,91510,16,2,342,25,2,0,0,0,0,International,International,International,International,International
16009,M,0,91601,16,1,9.5,30,13,0,0,0,0,North Hollywood,CA,California,35615,5215.5
16010,M,0,91601,16,1,44.5,12,27,0,0,1,0,North Hollywood,CA,California,35615,5215.5
16011,F,1,91602,16,1,63.5,34,13,0,0,0,0,North Hollywood,CA,California,19980,3781.1
16012,F,1,91602,16,2,98.5,17,35,0,0,1,0,North Hollywood,CA,California,19980,3781.1
16013,M,0,91604,16,2,275,2,35,1,0,0,0,Studio City,CA,California,32073,2612.3
16014,M,0,91604,16,4,203,25,4,0,0,0,0,Studio City,CA,California,32073,2612.3
16015,M,0,91604,16,1,4.5,22,2,0,0,0,0,Studio City,CA,California,32073,2612.3
16016,M,0,91604,16,1,32,24,35,1,0,0,0,Studio City,CA,California,32073,2612.3
16017,M,0,91604,16,1,6,25,3,0,0,0,0,Studio City,CA,California,32073,2612.3
16018,M,0,91604,16,2,224,19,12,0,0,0,0,Studio City,CA,California,32073,2612.3
16019,M,0,91604,16,4,445.5,36,27,1,0,0,0,Studio City,CA,California,32073,2612.3
16020,M,0,91604,16,2,86.5,2,1,0,1,0,0,Studio City,CA,California,32073,2612.3
16021,M,0,91605,16,1,12,21,3,0,0,0,0,North Hollywood,CA,California,51654,3713.9
16022,M,0,91605,16,3,139.5,8,12,0,0,0,0,North Hollywood,CA,California,51654,3713.9
16023,M,0,91606,16,1,19.5,19,10,0,0,0,0,North Hollywood,CA,California,43552,5051.2
16024,M,0,91606,16,1,84.5,14,8,0,0,0,0,North Hollywood,CA,California,43552,5051.2
16025,M,1,91607,16,3,181,24,5,0,1,0,0,Valley Village,CA,California,30734,4808.4
16026,M,1,91607,16,2,71.5,9,21,1,0,0,0,Valley Village,CA,California,30734,4808.4
16027,M,0,91608,16,2,54,12,9,0,0,0,0,Universal City,CA,California,56,36.6
16028,M,0,91608,16,1,62.5,16,26,1,0,0,0,Universal City,CA,California,56,36.6
16029,M,0,91701,16,2,95,6,4,0,0,0,0,Rancho Cucamonga,CA,California,39323,2054
16030,M,0,91701,16,4,218,15,22,0,0,1,0,Rancho Cucamonga,CA,California,39323,2054
16031,M,0,91701,16,1,89.5,32,16,0,0,0,0,Rancho Cucamonga,CA,California,39323,2054
16032,M,0,91701,16,5,128.5,2,2,0,0,0,0,Rancho Cucamonga,CA,California,39323,2054
16033,F,0,91702,16,1,52,1,17,0,0,0,0,Azusa,CA,California,62196,369.3
16034,F,0,91702,16,2,147,1,29,0,0,1,0,Azusa,CA,California,62196,369.3
16035,F,0,91706,16,4,93.5,21,16,0,0,1,0,Baldwin Park,CA,California,72495,2068.8
16036,F,0,91706,16,1,27,11,15,1,0,0,0,Baldwin Park,CA,California,72495,2068.8
16037,M,0,91709,16,2,104,6,4,0,0,0,0,Chino Hills,CA,California,78341,675
16038,M,0,91709,16,2,91.5,3,21,0,0,1,0,Chino Hills,CA,California,78341,675
16039,M,0,91709,16,2,23,6,9,0,1,0,0,Chino Hills,CA,California,78341,675
16040,M,0,91709,16,1,24.5,31,5,0,0,0,0,Chino Hills,CA,California,78341,675
16041,F,0,91709,16,1,16,20,22,0,0,1,0,Chino Hills,CA,California,78341,675
16042,F,0,91709,16,1,44.5,1,27,0,0,1,1,Chino Hills,CA,California,78341,675
16043,M,0,91710,16,1,14.5,22,4,0,0,0,0,Chino,CA,California,81466,1427.7
16044,M,0,91710,16,2,49.5,2,35,1,0,0,0,Chino,CA,California,81466,1427.7
16045,M,0,91710,16,2,84,15,21,1,0,0,0,Chino,CA,California,81466,1427.7
16046,M,0,91710,16,2,21.5,3,25,0,0,1,0,Chino,CA,California,81466,1427.7
16047,M,0,91711,16,4,120.5,13,15,0,0,0,0,Claremont,CA,California,37542,970.5
16048,M,0,91711,16,1,57,18,25,0,0,1,0,Claremont,CA,California,37542,970.5
16049,M,1,91711,16,3,143.5,2,4,0,0,0,0,Claremont,CA,California,37542,970.5
16050,M,1,91711,16,2,26,8,6,0,0,0,0,Claremont,CA,California,37542,970.5
16051,F,0,91715,16,1,39.5,24,3,0,0,0,0,International,International,International,International,International
16052,F,0,91715,16,2,104,26,1,0,0,0,0,International,International,International,International,International
16053,M,0,91719,16,1,24.5,25,5,0,0,0,0,International,International,International,International,International
16054,M,0,91719,16,5,139,18,23,0,0,1,0,International,International,International,International,International
16055,F,0,91719,16,1,7,11,1,0,0,0,0,International,International,International,International,International
16056,F,0,91719,16,1,17.5,33,12,0,0,0,0,International,International,International,International,International
16057,M,0,91720,16,1,132,11,17,0,0,1,0,International,International,International,International,International
16058,M,0,91720,16,2,151,24,3,0,0,0,0,International,International,International,International,International
16059,M,0,91720,16,3,168.5,24,12,0,0,0,0,International,International,International,International,International
16060,M,0,91720,16,2,125,28,24,0,1,1,0,International,International,International,International,International
16061,F,0,91720,16,3,58.5,5,15,0,0,0,0,International,International,International,International,International
16062,F,0,91720,16,4,37.5,29,1,0,1,0,0,International,International,International,International,International
16063,F,1,91722,16,1,35.5,17,20,1,0,0,0,Covina,CA,California,34470,3226.7
16064,F,1,91722,16,2,109,6,3,0,0,0,0,Covina,CA,California,34470,3226.7
16065,M,0,91724,16,1,10,27,20,0,0,1,0,Covina,CA,California,28575,1769.3
16066,M,0,91724,16,1,24.5,7,7,0,0,0,0,Covina,CA,California,28575,1769.3
16067,U,1,91729,16,1,72,2,1,0,0,0,0,International,International,International,International,International
16068,U,1,91729,16,1,26.5,4,16,0,0,1,0,International,International,International,International,International
16069,M,0,91730,16,1,13,5,3,0,0,0,0,Rancho Cucamonga,CA,California,71040,1997.8
16070,M,0,91730,16,1,49.5,11,5,0,0,0,0,Rancho Cucamonga,CA,California,71040,1997.8
16071,F,1,91730,16,1,54.5,2,22,1,0,0,0,Rancho Cucamonga,CA,California,71040,1997.8
16072,F,1,91730,16,5,252.5,26,35,1,0,0,0,Rancho Cucamonga,CA,California,71040,1997.8
16073,M,0,91732,16,2,79,36,20,1,0,0,0,El Monte,CA,California,58888,5008.5
16074,M,0,91732,16,1,9.5,24,18,0,0,1,0,El Monte,CA,California,58888,5008.5
16075,M,0,91737,16,3,111,26,30,1,0,0,0,Rancho Cucamonga,CA,California,23108,884.5
16076,M,0,91737,16,1,189.5,9,34,0,0,1,0,Rancho Cucamonga,CA,California,23108,884.5
16077,M,0,91737,16,4,113,35,6,0,0,0,0,Rancho Cucamonga,CA,California,23108,884.5
16078,M,0,91737,16,1,19.5,13,24,1,0,0,0,Rancho Cucamonga,CA,California,23108,884.5
16079,M,0,91740,16,1,22,11,26,1,0,0,0,Glendora,CA,California,27131,2091.1
16080,M,0,91740,16,1,97,16,8,0,0,0,0,Glendora,CA,California,27131,2091.1
16081,M,0,91741,16,2,92,25,6,0,0,0,0,Glendora,CA,California,26052,493.8
16082,M,0,91741,16,2,222.5,17,32,0,0,1,1,Glendora,CA,California,26052,493.8
16083,M,0,91744,16,2,86.5,20,8,0,0,0,0,La Puente,CA,California,79380,3526.1
16084,M,0,91744,16,1,69.5,23,2,0,0,0,0,La Puente,CA,California,79380,3526.1
16085,M,0,91745,16,2,62,16,8,0,0,0,0,Hacienda Heights,CA,California,55489,1654.4
16086,M,0,91745,16,5,428,17,26,0,0,1,0,Hacienda Heights,CA,California,55489,1654.4
16087,F,0,91745,16,3,171,6,23,1,0,0,0,Hacienda Heights,CA,California,55489,1654.4
16088,F,0,91745,16,1,17.5,17,14,0,0,0,0,Hacienda Heights,CA,California,55489,1654.4
16089,F,1,91746,16,4,118,18,36,1,0,0,0,La Puente,CA,California,29429,1956
16090,F,1,91746,16,3,293.5,1,32,0,0,1,0,La Puente,CA,California,29429,1956
16091,M,0,91748,16,4,43.5,17,15,0,0,0,0,Rowland Heights,CA,California,43851,1194.4
16092,M,0,91748,16,5,141,6,14,0,0,0,0,Rowland Heights,CA,California,43851,1194.4
16093,M,0,91750,16,4,117,34,8,0,0,0,0,La Verne,CA,California,33436,696.4
16094,M,0,91750,16,1,19.5,14,3,0,0,0,0,La Verne,CA,California,33436,696.4
